year,sex,name,n,prop
1990,F,Tylisha,20,9.74e-6
1990,F,Tyree,20,9.74e-6
1990,F,Valeri,20,9.74e-6
1990,F,Valisha,20,9.74e-6
1990,F,Vernice,20,9.74e-6
1990,F,Vi,20,9.74e-6
1990,F,Xia,20,9.74e-6
1990,F,Abra,19,9.25e-6
1990,F,Abriana,19,9.25e-6
1990,F,Aigner,19,9.25e-6
1990,F,Akeema,19,9.25e-6
1990,F,Alixandria,19,9.25e-6
1990,F,Aneshia,19,9.25e-6
1990,F,Ania,19,9.25e-6
1990,F,Anjuli,19,9.25e-6
1990,F,Annalyse,19,9.25e-6
1990,F,Apollonia,19,9.25e-6
1990,F,Aviance,19,9.25e-6
1990,F,Banessa,19,9.25e-6
1990,F,Bayley,19,9.25e-6
1990,F,Berlin,19,9.25e-6
1990,F,Bibiana,19,9.25e-6
1990,F,Bobbijo,19,9.25e-6
1990,F,Bradi,19,9.25e-6
1990,F,Brande,19,9.25e-6
1990,F,Bridgitte,19,9.25e-6
1990,F,Britley,19,9.25e-6
1990,F,Brittania,19,9.25e-6
1990,F,Brittanni,19,9.25e-6
1990,F,Cadence,19,9.25e-6
1990,F,Caitlen,19,9.25e-6
1990,F,Camesha,19,9.25e-6
1990,F,Carmin,19,9.25e-6
1990,F,Cecilee,19,9.25e-6
1990,F,Chalice,19,9.25e-6
1990,F,Chani,19,9.25e-6
1990,F,Charice,19,9.25e-6
1990,F,Charlena,19,9.25e-6
1990,F,Charmane,19,9.25e-6
1990,F,Chelby,19,9.25e-6
1990,F,Chelsia,19,9.25e-6
1990,F,Cher,19,9.25e-6
1990,F,Chrissa,19,9.25e-6
1990,F,Cidney,19,9.25e-6
1990,F,Colin,19,9.25e-6
1990,F,Corianne,19,9.25e-6
1990,F,Corri,19,9.25e-6
1990,F,Corryn,19,9.25e-6
1990,F,Deirdra,19,9.25e-6
1990,F,Delena,19,9.25e-6
1990,F,Delora,19,9.25e-6
1990,F,Deneen,19,9.25e-6
1990,F,Desha,19,9.25e-6
1990,F,Deveney,19,9.25e-6
1990,F,Devina,19,9.25e-6
1990,F,Devinne,19,9.25e-6
1990,F,Edward,19,9.25e-6
1990,F,Elan,19,9.25e-6
1990,F,Elina,19,9.25e-6
1990,F,Elli,19,9.25e-6
1990,F,Emi,19,9.25e-6
1990,F,Esha,19,9.25e-6
1990,F,Fredricka,19,9.25e-6
1990,F,Galen,19,9.25e-6
1990,F,Gisell,19,9.25e-6
1990,F,Giuliana,19,9.25e-6
1990,F,Grabiela,19,9.25e-6
1990,F,Guinevere,19,9.25e-6
1990,F,Henry,19,9.25e-6
1990,F,Indya,19,9.25e-6
1990,F,Inga,19,9.25e-6
1990,F,Ivan,19,9.25e-6
1990,F,Jaide,19,9.25e-6
1990,F,Jalyn,19,9.25e-6
1990,F,Jamesa,19,9.25e-6
1990,F,Janean,19,9.25e-6
1990,F,Janesa,19,9.25e-6
1990,F,Janny,19,9.25e-6
1990,F,Jazman,19,9.25e-6
1990,F,Jazzlyn,19,9.25e-6
1990,F,Jazzman,19,9.25e-6
1990,F,Jennae,19,9.25e-6
1990,F,Johnesha,19,9.25e-6
1990,F,Jonica,19,9.25e-6
1990,F,Jorie,19,9.25e-6
1990,F,Josefa,19,9.25e-6
1990,F,Justeen,19,9.25e-6
1990,F,Kailynn,19,9.25e-6
1990,F,Kalila,19,9.25e-6
1990,F,Karyna,19,9.25e-6
1990,F,Katiria,19,9.25e-6
1990,F,Katja,19,9.25e-6
1990,F,Kaylia,19,9.25e-6
1990,F,Kelsay,19,9.25e-6
1990,F,Kenosha,19,9.25e-6
1990,F,Kerilyn,19,9.25e-6
1990,F,Kerstyn,19,9.25e-6
1990,F,Keyonia,19,9.25e-6
1990,F,Khristian,19,9.25e-6
1990,F,Kimi,19,9.25e-6
1990,F,Kiosha,19,9.25e-6
1990,F,Klara,19,9.25e-6
1990,F,Kyiesha,19,9.25e-6
1990,F,Lakecia,19,9.25e-6
1990,F,Lanaya,19,9.25e-6
1990,F,Lanora,19,9.25e-6
1990,F,Laraine,19,9.25e-6
1990,F,Laren,19,9.25e-6
1990,F,Latika,19,9.25e-6
1990,F,Latora,19,9.25e-6
1990,F,Latrece,19,9.25e-6
1990,F,Lindsee,19,9.25e-6
1990,F,Linsay,19,9.25e-6
1990,F,Lisbet,19,9.25e-6
1990,F,Lisseth,19,9.25e-6
1990,F,Lonnie,19,9.25e-6
1990,F,Lorisa,19,9.25e-6
1990,F,Lovina,19,9.25e-6
1990,F,Lucina,19,9.25e-6
1990,F,Lyric,19,9.25e-6
1990,F,Mackenzi,19,9.25e-6
1990,F,Maigan,19,9.25e-6
1990,F,Makaila,19,9.25e-6
1990,F,Maleah,19,9.25e-6
1990,F,Manar,19,9.25e-6
1990,F,Marquette,19,9.25e-6
1990,F,Marshae,19,9.25e-6
1990,F,Martinique,19,9.25e-6
1990,F,Maryah,19,9.25e-6
1990,F,Marygrace,19,9.25e-6
1990,F,Mayela,19,9.25e-6
1990,F,Mckinsey,19,9.25e-6
1990,F,Megumi,19,9.25e-6
1990,F,Melania,19,9.25e-6
1990,F,Meriah,19,9.25e-6
1990,F,Merisa,19,9.25e-6
1990,F,Minna,19,9.25e-6
1990,F,Monay,19,9.25e-6
1990,F,Montoya,19,9.25e-6
1990,F,Myla,19,9.25e-6
1990,F,Nachelle,19,9.25e-6
1990,F,Naomie,19,9.25e-6
1990,F,Nettie,19,9.25e-6
1990,F,Nijah,19,9.25e-6
1990,F,Nuvia,19,9.25e-6
1990,F,Nyasha,19,9.25e-6
1990,F,Ona,19,9.25e-6
1990,F,Pearlie,19,9.25e-6
1990,F,Prescilla,19,9.25e-6
1990,F,Quaneisha,19,9.25e-6
1990,F,Rasheena,19,9.25e-6
1990,F,Renika,19,9.25e-6
1990,F,Riva,19,9.25e-6
1990,F,Sabreena,19,9.25e-6
1990,F,Sadaf,19,9.25e-6
1990,F,Sakinah,19,9.25e-6
1990,F,Sarha,19,9.25e-6
1990,F,Sergio,19,9.25e-6
1990,F,Shabnam,19,9.25e-6
1990,F,Shadia,19,9.25e-6
1990,F,Shadow,19,9.25e-6
1990,F,Shaena,19,9.25e-6
1990,F,Shaindy,19,9.25e-6
1990,F,Shaleen,19,9.25e-6
1990,F,Shamone,19,9.25e-6
1990,F,Shanai,19,9.25e-6
1990,F,Shanesha,19,9.25e-6
1990,F,Shantoria,19,9.25e-6
1990,F,Shaquasia,19,9.25e-6
1990,F,Sharisse,19,9.25e-6
1990,F,Shatera,19,9.25e-6
1990,F,Shaunta,19,9.25e-6
1990,F,Sheana,19,9.25e-6
1990,F,Sheba,19,9.25e-6
1990,F,Shellby,19,9.25e-6
1990,F,Shericka,19,9.25e-6
1990,F,Shiree,19,9.25e-6
1990,F,Sindi,19,9.25e-6
1990,F,Sneha,19,9.25e-6
1990,F,Stephaney,19,9.25e-6
1990,F,Tabytha,19,9.25e-6
1990,F,Taliah,19,9.25e-6
1990,F,Tameshia,19,9.25e-6
1990,F,Tanessa,19,9.25e-6
1990,F,Taria,19,9.25e-6
1990,F,Taysha,19,9.25e-6
1990,F,Teandra,19,9.25e-6
1990,F,Teirra,19,9.25e-6
1990,F,Tela,19,9.25e-6
1990,F,Tinamarie,19,9.25e-6
1990,F,Tirzah,19,9.25e-6
1990,F,Trianna,19,9.25e-6
1990,F,Tunisia,19,9.25e-6
1990,F,Tymesha,19,9.25e-6
1990,F,Tyonna,19,9.25e-6
1990,F,Vanisha,19,9.25e-6
1990,F,Vittoria,19,9.25e-6
1990,F,Xandria,19,9.25e-6
1990,F,Yanina,19,9.25e-6
1990,F,Yehudis,19,9.25e-6
1990,F,Adrieanna,18,8.76e-6
1990,F,Agustina,18,8.76e-6
1990,F,Aliah,18,8.76e-6
1990,F,Alissia,18,8.76e-6
1990,F,Allee,18,8.76e-6
1990,F,Alonna,18,8.76e-6
1990,F,Amari,18,8.76e-6
1990,F,Amilia,18,8.76e-6
1990,F,Amisha,18,8.76e-6
1990,F,An,18,8.76e-6
1990,F,Andre,18,8.76e-6
1990,F,Angelie,18,8.76e-6
1990,F,Angellica,18,8.76e-6
1990,F,Annalicia,18,8.76e-6
1990,F,Annel,18,8.76e-6
1990,F,Arieal,18,8.76e-6
1990,F,Arrielle,18,8.76e-6
1990,F,Audree,18,8.76e-6
1990,F,Audria,18,8.76e-6
1990,F,Averi,18,8.76e-6
1990,F,Avianca,18,8.76e-6
1990,F,Avital,18,8.76e-6
1990,F,Ayah,18,8.76e-6
1990,F,Bevin,18,8.76e-6
1990,F,Brenae,18,8.76e-6
1990,F,Bridgit,18,8.76e-6
1990,F,Brittnei,18,8.76e-6
1990,F,Briyana,18,8.76e-6
1990,F,Calyn,18,8.76e-6
1990,F,Camile,18,8.76e-6
1990,F,Carlena,18,8.76e-6
1990,F,Carletta,18,8.76e-6
1990,F,Carrieann,18,8.76e-6
1990,F,Ceciley,18,8.76e-6
1990,F,Ceirra,18,8.76e-6
1990,F,Channa,18,8.76e-6
1990,F,Chanta,18,8.76e-6
1990,F,Chara,18,8.76e-6
1990,F,Chee,18,8.76e-6
1990,F,Chyenne,18,8.76e-6
1990,F,Conchita,18,8.76e-6
1990,F,Courtnay,18,8.76e-6
1990,F,Cricket,18,8.76e-6
1990,F,Cydnee,18,8.76e-6
1990,F,Dalisa,18,8.76e-6
1990,F,Damita,18,8.76e-6
1990,F,Danay,18,8.76e-6
1990,F,Darlyn,18,8.76e-6
1990,F,Deandre,18,8.76e-6
1990,F,Debby,18,8.76e-6
1990,F,Denisa,18,8.76e-6
1990,F,Denitra,18,8.76e-6
1990,F,Denna,18,8.76e-6
1990,F,Derek,18,8.76e-6
1990,F,Dereka,18,8.76e-6
1990,F,Deserea,18,8.76e-6
1990,F,Dinorah,18,8.76e-6
1990,F,Donika,18,8.76e-6
1990,F,Dymond,18,8.76e-6
1990,F,Elsy,18,8.76e-6
1990,F,Emeline,18,8.76e-6
1990,F,Erina,18,8.76e-6
1990,F,Esmerelda,18,8.76e-6
1990,F,Estee,18,8.76e-6
1990,F,Estefanie,18,8.76e-6
1990,F,Evonna,18,8.76e-6
1990,F,Faiza,18,8.76e-6
1990,F,Fernando,18,8.76e-6
1990,F,Gelisa,18,8.76e-6
1990,F,Giulia,18,8.76e-6
1990,F,Gizelle,18,8.76e-6
1990,F,Harli,18,8.76e-6
1990,F,Hellen,18,8.76e-6
1990,F,Henna,18,8.76e-6
1990,F,Hilarie,18,8.76e-6
1990,F,Hina,18,8.76e-6
1990,F,Honey,18,8.76e-6
1990,F,Ilissa,18,8.76e-6
1990,F,Isadora,18,8.76e-6
1990,F,Ivon,18,8.76e-6
1990,F,Jacky,18,8.76e-6
1990,F,Jacques,18,8.76e-6
1990,F,Jaida,18,8.76e-6
1990,F,Jamilyn,18,8.76e-6
1990,F,Jamira,18,8.76e-6
1990,F,Janese,18,8.76e-6
1990,F,Janiqua,18,8.76e-6
1990,F,Jasime,18,8.76e-6
1990,F,Jaya,18,8.76e-6
1990,F,Jazzmyn,18,8.76e-6
1990,F,Jelena,18,8.76e-6
1990,F,Jenesis,18,8.76e-6
1990,F,Jennell,18,8.76e-6
1990,F,Jerlisa,18,8.76e-6
1990,F,Jesscia,18,8.76e-6
1990,F,Jilian,18,8.76e-6
1990,F,Joline,18,8.76e-6
1990,F,Justice,18,8.76e-6
1990,F,Kaleen,18,8.76e-6
1990,F,Kalissa,18,8.76e-6
1990,F,Kameshia,18,8.76e-6
1990,F,Kandise,18,8.76e-6
1990,F,Kaori,18,8.76e-6
1990,F,Karishma,18,8.76e-6
1990,F,Karleigh,18,8.76e-6
1990,F,Karrisa,18,8.76e-6
1990,F,Kathelyn,18,8.76e-6
1990,F,Kathia,18,8.76e-6
1990,F,Kawanna,18,8.76e-6
1990,F,Keionna,18,8.76e-6
1990,F,Kerissa,18,8.76e-6
1990,F,Kersti,18,8.76e-6
1990,F,Kinsley,18,8.76e-6
1990,F,Kolleen,18,8.76e-6
1990,F,Koral,18,8.76e-6
1990,F,Kristeena,18,8.76e-6
1990,F,Kurstin,18,8.76e-6
1990,F,Kyna,18,8.76e-6
1990,F,Lakevia,18,8.76e-6
1990,F,Lashell,18,8.76e-6
1990,F,Lateasha,18,8.76e-6
1990,F,Laurice,18,8.76e-6
1990,F,Laverne,18,8.76e-6
1990,F,Lavon,18,8.76e-6
1990,F,Leeah,18,8.76e-6
1990,F,Lian,18,8.76e-6
1990,F,Lindley,18,8.76e-6
1990,F,Lissete,18,8.76e-6
1990,F,Lorren,18,8.76e-6
1990,F,Luisana,18,8.76e-6
1990,F,Lynell,18,8.76e-6
1990,F,Lynelle,18,8.76e-6
1990,F,Lynlee,18,8.76e-6
1990,F,Lynnae,18,8.76e-6
1990,F,Lysette,18,8.76e-6
1990,F,Malky,18,8.76e-6
1990,F,Marbella,18,8.76e-6
1990,F,Maresa,18,8.76e-6
1990,F,Maris,18,8.76e-6
1990,F,Markeya,18,8.76e-6
1990,F,Marleigh,18,8.76e-6
1990,F,Marteka,18,8.76e-6
1990,F,Martia,18,8.76e-6
1990,F,Marty,18,8.76e-6
1990,F,Michala,18,8.76e-6
1990,F,Mikka,18,8.76e-6
1990,F,Mirranda,18,8.76e-6
1990,F,Mirta,18,8.76e-6
1990,F,Mirtha,18,8.76e-6
1990,F,Miryam,18,8.76e-6
1990,F,Mischa,18,8.76e-6
1990,F,Mishelle,18,8.76e-6
1990,F,Mykel,18,8.76e-6
1990,F,Mykia,18,8.76e-6
1990,F,Nalleli,18,8.76e-6
1990,F,Nayelli,18,8.76e-6
1990,F,Neesha,18,8.76e-6
1990,F,Niketa,18,8.76e-6
1990,F,Nita,18,8.76e-6
1990,F,Patrisia,18,8.76e-6
1990,F,Porcia,18,8.76e-6
1990,F,Priscella,18,8.76e-6
1990,F,Radhika,18,8.76e-6
1990,F,Raiza,18,8.76e-6
1990,F,Ravan,18,8.76e-6
1990,F,Raychelle,18,8.76e-6
1990,F,Raymond,18,8.76e-6
1990,F,Reana,18,8.76e-6
1990,F,Renay,18,8.76e-6
1990,F,Rhyan,18,8.76e-6
1990,F,Richa,18,8.76e-6
1990,F,Roberto,18,8.76e-6
1990,F,Ronnisha,18,8.76e-6
1990,F,Roshunda,18,8.76e-6
1990,F,Sami,18,8.76e-6
1990,F,Saori,18,8.76e-6
1990,F,Seema,18,8.76e-6
1990,F,Seleste,18,8.76e-6
1990,F,Shaelynn,18,8.76e-6
1990,F,Shaketa,18,8.76e-6
1990,F,Shakiera,18,8.76e-6
1990,F,Shanie,18,8.76e-6
1990,F,Shantinique,18,8.76e-6
1990,F,Shauntay,18,8.76e-6
1990,F,Shawnae,18,8.76e-6
1990,F,Shekita,18,8.76e-6
1990,F,Shelsea,18,8.76e-6
1990,F,Shenay,18,8.76e-6
1990,F,Shila,18,8.76e-6
1990,F,Shilpa,18,8.76e-6
1990,F,Shirelle,18,8.76e-6
1990,F,Sol,18,8.76e-6
1990,F,Sonali,18,8.76e-6
1990,F,Sonnie,18,8.76e-6
1990,F,Special,18,8.76e-6
1990,F,Stepfanie,18,8.76e-6
1990,F,Suzy,18,8.76e-6
1990,F,Tajah,18,8.76e-6
1990,F,Takesha,18,8.76e-6
1990,F,Tameeka,18,8.76e-6
1990,F,Taniya,18,8.76e-6
1990,F,Tashayla,18,8.76e-6
1990,F,Tashi,18,8.76e-6
1990,F,Tashira,18,8.76e-6
1990,F,Taylore,18,8.76e-6
1990,F,Temeka,18,8.76e-6
1990,F,Thanh,18,8.76e-6
1990,F,Thi,18,8.76e-6
1990,F,Tiasha,18,8.76e-6
1990,F,Tieara,18,8.76e-6
1990,F,Timara,18,8.76e-6
1990,F,Trena,18,8.76e-6
1990,F,Tristina,18,8.76e-6
1990,F,Tya,18,8.76e-6
1990,F,Tyara,18,8.76e-6
1990,F,Tykia,18,8.76e-6
1990,F,Vaneza,18,8.76e-6
1990,F,Venecia,18,8.76e-6
1990,F,Witney,18,8.76e-6
1990,F,Yaneth,18,8.76e-6
1990,F,Yitty,18,8.76e-6
1990,F,Yliana,18,8.76e-6
1990,F,Yoanna,18,8.76e-6
1990,F,Youa,18,8.76e-6
1990,F,Yuki,18,8.76e-6
1990,F,Yvonna,18,8.76e-6
1990,F,Zelda,18,8.76e-6
1990,F,Abrielle,17,8.28e-6
1990,F,Adena,17,8.28e-6
1990,F,Adrea,17,8.28e-6
1990,F,Aime,17,8.28e-6
1990,F,Aimie,17,8.28e-6
1990,F,Alandria,17,8.28e-6
1990,F,Aleesa,17,8.28e-6
1990,F,Alesa,17,8.28e-6
1990,F,Alexandera,17,8.28e-6
1990,F,Allante,17,8.28e-6
1990,F,Almarosa,17,8.28e-6
1990,F,Alura,17,8.28e-6
1990,F,Amaryllis,17,8.28e-6
1990,F,Amberleigh,17,8.28e-6
1990,F,Amelie,17,8.28e-6
1990,F,Andraya,17,8.28e-6
1990,F,Andres,17,8.28e-6
1990,F,Angele,17,8.28e-6
1990,F,Angelee,17,8.28e-6
1990,F,Angeli,17,8.28e-6
1990,F,Anjela,17,8.28e-6
1990,F,Aquilla,17,8.28e-6
1990,F,Ariadne,17,8.28e-6
1990,F,Arion,17,8.28e-6
1990,F,Arissa,17,8.28e-6
1990,F,Aryel,17,8.28e-6
1990,F,Asiah,17,8.28e-6
1990,F,Aundria,17,8.28e-6
1990,F,Austen,17,8.28e-6
1990,F,Bayli,17,8.28e-6
1990,F,Belem,17,8.28e-6
1990,F,Billy,17,8.28e-6
1990,F,Blanche,17,8.28e-6
1990,F,Bradley,17,8.28e-6
1990,F,Brandilyn,17,8.28e-6
1990,F,Breena,17,8.28e-6
1990,F,Breyona,17,8.28e-6
1990,F,Britaney,17,8.28e-6
1990,F,Bushra,17,8.28e-6
1990,F,Caneshia,17,8.28e-6
1990,F,Carianne,17,8.28e-6
1990,F,Caron,17,8.28e-6
1990,F,Carroll,17,8.28e-6
1990,F,Cecely,17,8.28e-6
1990,F,Chancy,17,8.28e-6
1990,F,Chanie,17,8.28e-6
1990,F,Chanita,17,8.28e-6
1990,F,Chantele,17,8.28e-6
1990,F,Chari,17,8.28e-6
1990,F,Cherita,17,8.28e-6
1990,F,Christyna,17,8.28e-6
1990,F,Cicely,17,8.28e-6
1990,F,Cloe,17,8.28e-6
1990,F,Cortny,17,8.28e-6
1990,F,Crystina,17,8.28e-6
1990,F,Curtis,17,8.28e-6
1990,F,Danah,17,8.28e-6
1990,F,Darah,17,8.28e-6
1990,F,Dawanna,17,8.28e-6
1990,F,Dayle,17,8.28e-6
1990,F,Dee,17,8.28e-6
1990,F,Deeann,17,8.28e-6
1990,F,Delmy,17,8.28e-6
1990,F,Deneshia,17,8.28e-6
1990,F,Dennis,17,8.28e-6
1990,F,Dericka,17,8.28e-6
1990,F,Dessa,17,8.28e-6
1990,F,Devanie,17,8.28e-6
1990,F,Dezerae,17,8.28e-6
1990,F,Dion,17,8.28e-6
1990,F,Dyamond,17,8.28e-6
1990,F,Elayne,17,8.28e-6
1990,F,Electra,17,8.28e-6
1990,F,Ellissa,17,8.28e-6
1990,F,Ema,17,8.28e-6
1990,F,Emalie,17,8.28e-6
1990,F,Ethan,17,8.28e-6
1990,F,Evangelia,17,8.28e-6
1990,F,Fantashia,17,8.28e-6
1990,F,Genelle,17,8.28e-6
1990,F,Genny,17,8.28e-6
1990,F,Hiba,17,8.28e-6
1990,F,Hillari,17,8.28e-6
1990,F,Hong,17,8.28e-6
1990,F,Illiana,17,8.28e-6
1990,F,Isamara,17,8.28e-6
1990,F,Ivone,17,8.28e-6
1990,F,Janely,17,8.28e-6
1990,F,Jasmon,17,8.28e-6
1990,F,Javier,17,8.28e-6
1990,F,Jaycie,17,8.28e-6
1990,F,Jazelle,17,8.28e-6
1990,F,Jazmon,17,8.28e-6
1990,F,Jazzmen,17,8.28e-6
1990,F,Jenalee,17,8.28e-6
1990,F,Jenika,17,8.28e-6
1990,F,Jenne,17,8.28e-6
1990,F,Jennessa,17,8.28e-6
1990,F,Jentry,17,8.28e-6
1990,F,Jerra,17,8.28e-6
1990,F,Jerricka,17,8.28e-6
1990,F,Jessee,17,8.28e-6
1990,F,Jimmy,17,8.28e-6
1990,F,Johnny,17,8.28e-6
1990,F,Jolanda,17,8.28e-6
1990,F,Justyne,17,8.28e-6
1990,F,Kacia,17,8.28e-6
1990,F,Kamilla,17,8.28e-6
1990,F,Kao,17,8.28e-6
1990,F,Karalee,17,8.28e-6
1990,F,Kaysi,17,8.28e-6
1990,F,Keala,17,8.28e-6
1990,F,Keandrea,17,8.28e-6
1990,F,Keia,17,8.28e-6
1990,F,Kellsie,17,8.28e-6
1990,F,Kendahl,17,8.28e-6
1990,F,Kevina,17,8.28e-6
1990,F,Keyondra,17,8.28e-6
1990,F,Kiely,17,8.28e-6
1990,F,Kina,17,8.28e-6
1990,F,Komal,17,8.28e-6
1990,F,Korinna,17,8.28e-6
1990,F,Kristain,17,8.28e-6
1990,F,Kylia,17,8.28e-6
1990,F,Labrittany,17,8.28e-6
1990,F,Lacrisha,17,8.28e-6
1990,F,Laiken,17,8.28e-6
1990,F,Lakayla,17,8.28e-6
1990,F,Lakeia,17,8.28e-6
1990,F,Lakresha,17,8.28e-6
1990,F,Laresha,17,8.28e-6
1990,F,Lashaya,17,8.28e-6
1990,F,Lashayla,17,8.28e-6
1990,F,Latarsha,17,8.28e-6
1990,F,Latrese,17,8.28e-6
1990,F,Laury,17,8.28e-6
1990,F,Lavette,17,8.28e-6
1990,F,Layna,17,8.28e-6
1990,F,Leda,17,8.28e-6
1990,F,Lekisha,17,8.28e-6
1990,F,Leslieann,17,8.28e-6
1990,F,Lien,17,8.28e-6
1990,F,Lilah,17,8.28e-6
1990,F,Linnette,17,8.28e-6
1990,F,Lizandra,17,8.28e-6
1990,F,Loree,17,8.28e-6
1990,F,Lorenza,17,8.28e-6
1990,F,Lotoya,17,8.28e-6
1990,F,Lubna,17,8.28e-6
1990,F,Madalynn,17,8.28e-6
1990,F,Madina,17,8.28e-6
1990,F,Madolyn,17,8.28e-6
1990,F,Maire,17,8.28e-6
1990,F,Makaela,17,8.28e-6
1990,F,Malikah,17,8.28e-6
1990,F,Margery,17,8.28e-6
1990,F,Marilou,17,8.28e-6
1990,F,Marinna,17,8.28e-6
1990,F,Marisella,17,8.28e-6
1990,F,Markayla,17,8.28e-6
1990,F,Marli,17,8.28e-6
1990,F,Marycatherine,17,8.28e-6
1990,F,Marylyn,17,8.28e-6
1990,F,Matia,17,8.28e-6
1990,F,Mckell,17,8.28e-6
1990,F,Meira,17,8.28e-6
1990,F,Meleah,17,8.28e-6
1990,F,Mersades,17,8.28e-6
1990,F,Mersadies,17,8.28e-6
1990,F,Michon,17,8.28e-6
1990,F,Mickey,17,8.28e-6
1990,F,Mikal,17,8.28e-6
1990,F,Morgana,17,8.28e-6
1990,F,Mushka,17,8.28e-6
1990,F,Mycah,17,8.28e-6
1990,F,Nacole,17,8.28e-6
1990,F,Naima,17,8.28e-6
1990,F,Najee,17,8.28e-6
1990,F,Nashay,17,8.28e-6
1990,F,Nastasia,17,8.28e-6
1990,F,Natividad,17,8.28e-6
1990,F,Neena,17,8.28e-6
1990,F,Nikayla,17,8.28e-6
1990,F,Nona,17,8.28e-6
1990,F,Olyvia,17,8.28e-6
1990,F,Omega,17,8.28e-6
1990,F,Patria,17,8.28e-6
1990,F,Phoua,17,8.28e-6
1990,F,Porschea,17,8.28e-6
1990,F,Prisilla,17,8.28e-6
1990,F,Quinetta,17,8.28e-6
1990,F,Rainie,17,8.28e-6
1990,F,Rebeckah,17,8.28e-6
1990,F,Reshma,17,8.28e-6
1990,F,Rica,17,8.28e-6
1990,F,Richele,17,8.28e-6
1990,F,Roma,17,8.28e-6
1990,F,Roshanda,17,8.28e-6
1990,F,Ruba,17,8.28e-6
1990,F,Ruthanne,17,8.28e-6
1990,F,Safa,17,8.28e-6
1990,F,Saleena,17,8.28e-6
1990,F,Samanthajo,17,8.28e-6
1990,F,Scottie,17,8.28e-6
1990,F,Semone,17,8.28e-6
1990,F,Senaida,17,8.28e-6
1990,F,Shakeela,17,8.28e-6
1990,F,Shakena,17,8.28e-6
1990,F,Shalane,17,8.28e-6
1990,F,Shaleena,17,8.28e-6
1990,F,Sharilyn,17,8.28e-6
1990,F,Shavanna,17,8.28e-6
1990,F,Shavonte,17,8.28e-6
1990,F,Shawntia,17,8.28e-6
1990,F,Shayleen,17,8.28e-6
1990,F,Shaynna,17,8.28e-6
1990,F,Shazia,17,8.28e-6
1990,F,Shela,17,8.28e-6
1990,F,Shenae,17,8.28e-6
1990,F,Sherron,17,8.28e-6
1990,F,Shontia,17,8.28e-6
1990,F,Signe,17,8.28e-6
1990,F,Sina,17,8.28e-6
1990,F,Song,17,8.28e-6
1990,F,Staphanie,17,8.28e-6
1990,F,Stepahnie,17,8.28e-6
1990,F,Stephnie,17,8.28e-6
1990,F,Sunday,17,8.28e-6
1990,F,Sylvana,17,8.28e-6
1990,F,Tahara,17,8.28e-6
1990,F,Takeshia,17,8.28e-6
1990,F,Talena,17,8.28e-6
1990,F,Tambra,17,8.28e-6
1990,F,Tani,17,8.28e-6
1990,F,Taquilla,17,8.28e-6
1990,F,Tashanda,17,8.28e-6
1990,F,Tashiana,17,8.28e-6
1990,F,Tashianna,17,8.28e-6
1990,F,Tashonda,17,8.28e-6
1990,F,Tasneem,17,8.28e-6
1990,F,Teana,17,8.28e-6
1990,F,Telia,17,8.28e-6
1990,F,Teneshia,17,8.28e-6
1990,F,Tenille,17,8.28e-6
1990,F,Terina,17,8.28e-6
1990,F,Terrin,17,8.28e-6
1990,F,Teya,17,8.28e-6
1990,F,Tiandra,17,8.28e-6
1990,F,Tiauna,17,8.28e-6
1990,F,Tiphani,17,8.28e-6
1990,F,Tomasa,17,8.28e-6
1990,F,Tonesha,17,8.28e-6
1990,F,Tyasia,17,8.28e-6
1990,F,Tzipora,17,8.28e-6
1990,F,Tziporah,17,8.28e-6
1990,F,Veda,17,8.28e-6
1990,F,Vincent,17,8.28e-6
1990,F,Whitni,17,8.28e-6
1990,F,Whittany,17,8.28e-6
1990,F,Xochil,17,8.28e-6
1990,F,Yazmine,17,8.28e-6
1990,F,Zarah,17,8.28e-6
1990,F,Adrean,16,7.79e-6
1990,F,Ahlam,16,7.79e-6
1990,F,Aidan,16,7.79e-6
1990,F,Airelle,16,7.79e-6
1990,F,Ala,16,7.79e-6
1990,F,Alec,16,7.79e-6
1990,F,Alethia,16,7.79e-6
1990,F,Aliana,16,7.79e-6
1990,F,Allene,16,7.79e-6
1990,F,Alonda,16,7.79e-6
1990,F,Ambrea,16,7.79e-6
1990,F,Amenda,16,7.79e-6
1990,F,Amera,16,7.79e-6
1990,F,Ammy,16,7.79e-6
1990,F,Anaalicia,16,7.79e-6
1990,F,Anay,16,7.79e-6
1990,F,Andreya,16,7.79e-6
1990,F,Andrienne,16,7.79e-6
1990,F,Andromeda,16,7.79e-6
1990,F,Angelisa,16,7.79e-6
1990,F,Annastacia,16,7.79e-6
1990,F,Anndrea,16,7.79e-6
1990,F,Annessa,16,7.79e-6
1990,F,Antonisha,16,7.79e-6
1990,F,Aquila,16,7.79e-6
1990,F,Aricka,16,7.79e-6
1990,F,Arlin,16,7.79e-6
1990,F,Arminda,16,7.79e-6
1990,F,Arrianna,16,7.79e-6
1990,F,Atlanta,16,7.79e-6
1990,F,Ausha,16,7.79e-6
1990,F,Avalon,16,7.79e-6
1990,F,Ayonna,16,7.79e-6
1990,F,Ayumi,16,7.79e-6
1990,F,Azalia,16,7.79e-6
1990,F,Becka,16,7.79e-6
1990,F,Bernita,16,7.79e-6
1990,F,Bess,16,7.79e-6
1990,F,Blaise,16,7.79e-6
1990,F,Bo,16,7.79e-6
1990,F,Breah,16,7.79e-6
